% Model:              spr_bsa_calc.mph
% Version:            COMSOL 6.0.0.405
% Date:               Nov 27 2024, 09:33
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.067                    21                       304.66713211382114       0.9314133137022156
1.067                    25.999999999999996       304.66713211382114       0.9327734145853842
1.067                    30.999999999999996       304.66713211382114       0.933999277876916
1.067                    36                       304.66713211382114       0.9351053278027524
1.067                    41                       304.66713211382114       0.9361042716183187
1.067                    45.99999999999999        304.66713211382114       0.9370073004721494
1.067                    50.99999999999999        304.66713211382114       0.9378242786530703
1.067                    56                       304.66713211382114       0.9385639033813405
1.068                    0.9999999999999999       304.66713211382114       0.9254265331091064
1.068                    6                        304.66713211382114       0.9274775841510163
1.068                    11                       304.66713211382114       0.9293121889137878
1.068                    15.999999999999998       304.66713211382114       0.9309553454618695
1.068                    21                       304.66713211382114       0.9324289300715272
1.068                    25.999999999999996       304.66713211382114       0.9337521699014862
1.068                    30.999999999999996       304.66713211382114       0.9349419114161222
1.068                    36                       304.66713211382114       0.936012907101497
1.068                    41                       304.66713211382114       0.9369780822203458
1.068                    45.99999999999999        304.66713211382114       0.9378487641530228
1.068                    50.99999999999999        304.66713211382114       0.9386348929048156
1.068                    56                       304.66713211382114       0.9393451973414824
1.069                    0.9999999999999999       304.66713211382114       0.9267303735377124
1.069                    6                        304.66713211382114       0.9287376362935392
1.069                    11                       304.66713211382114       0.930526880502206
1.069                    15.999999999999998       304.66713211382114       0.9321243055652524
1.069                    21                       304.66713211382114       0.9335526351417303
1.069                    25.999999999999996       304.66713211382114       0.9348316847868275
1.069                    30.999999999999996       304.66713211382114       0.9359786963809692
1.069                    36                       304.66713211382114       0.9370086759088261
1.069                    41                       304.66713211382114       0.9379346980054493
1.069                    45.99999999999999        304.66713211382114       0.9387681642314071
1.069                    50.99999999999999        304.66713211382114       0.9395190346362385
1.069                    56                       304.66713211382114       0.9401960201869612
1.07                     0.9999999999999999       304.66713211382114       0.9282077570942417
1.07                     6                        304.66713211382114       0.9301577085616802
1.07                     11                       304.66713211382114       0.9318894405753487
1.07                     15.999999999999998       304.66713211382114       0.9334302307213594
1.07                     21                       304.66713211382114       0.9348035257630803
1.07                     25.999999999999996       304.66713211382114       0.9360296107537575
1.07                     30.999999999999996       304.66713211382114       0.9371260127451159
1.07                     36                       304.66713211382114       0.938107891094749
1.07                     41                       304.66713211382114       0.9389883799780542
1.07                     45.99999999999999        304.66713211382114       0.9397788753423025
1.07                     50.99999999999999        304.66713211382114       0.940489286728611
1.07                     56                       304.66713211382114       0.9411282451428432
