% Model:              spr_1d_bsa_cake.mph
% Version:            COMSOL 6.2.0.339
% Date:               Feb 21 2025, 09:41
% Table:              Table 1 - Reflectance, Transmittance, and Absorptance (ewfd)
% in_rad (rad)           h_BSA (nm)               freq (THz)               Reflectance, order 0 (1)
1.1588986233242349       11                       304.66713211382114       0.5339864081562627
1.1588986233242349       15.999999999999998       304.66713211382114       0.1939162358657742
1.1588986233242349       21                       304.66713211382114       0.05103206475690944
1.1588986233242349       25.999999999999996       304.66713211382114       0.5445371204908996
1.1588986233242349       30.999999999999996       304.66713211382114       0.8087065318913462
1.1588986233242349       36                       304.66713211382114       0.901083887289094
1.1588986233242349       41                       304.66713211382114       0.9368708289242832
1.1588986233242349       45.99999999999999        304.66713211382114       0.9524340346615026
1.160643952576229        0.9999999999999999       304.66713211382114       0.7990829921405279
1.160643952576229        6                        304.66713211382114       0.7320033329271047
1.160643952576229        11                       304.66713211382114       0.6002160063030044
1.160643952576229        15.999999999999998       304.66713211382114       0.3216418560161086
1.160643952576229        21                       304.66713211382114       9.364233907651423E-4
1.160643952576229        25.999999999999996       304.66713211382114       0.38691548894413885
1.160643952576229        30.999999999999996       304.66713211382114       0.7486186564297596
1.160643952576229        36                       304.66713211382114       0.8789996935723563
1.160643952576229        41                       304.66713211382114       0.9276151171420688
1.160643952576229        45.99999999999999        304.66713211382114       0.9481311748459295
1.1623892818282235       0.9999999999999999       304.66713211382114       0.8123305454060591
1.1623892818282235       6                        304.66713211382114       0.7564649429879228
1.1623892818282235       11                       304.66713211382114       0.6510538380773419
1.1623892818282235       15.999999999999998       304.66713211382114       0.4301326651729412
1.1623892818282235       21                       304.66713211382114       0.057911317774721166
1.1623892818282235       25.999999999999996       304.66713211382114       0.21018078420754724
1.1623892818282235       30.999999999999996       304.66713211382114       0.6647177233694013
1.1623892818282235       36                       304.66713211382114       0.8489279202720482
1.1623892818282235       41                       304.66713211382114       0.9154800499307577
1.1623892818282235       45.99999999999999        304.66713211382114       0.9426328854301749
1.1641346110802178       0.9999999999999999       304.66713211382114       0.8234236944527991
1.1641346110802178       6                        304.66713211382114       0.7762445221867282
1.1641346110802178       11                       304.66713211382114       0.6905753477706867
1.1641346110802178       15.999999999999998       304.66713211382114       0.5161303248676572
1.1641346110802178       21                       304.66713211382114       0.17215448140209347
1.1641346110802178       25.999999999999996       304.66713211382114       0.062426069268129394
1.1641346110802178       30.999999999999996       304.66713211382114       0.5501974319376753
1.1641346110802178       36                       304.66713211382114       0.8076584047068057
1.1641346110802178       41                       304.66713211382114       0.8994553248100945
1.1641346110802178       45.99999999999999        304.66713211382114       0.9355838043221142
1.1658799403322122       0.9999999999999999       304.66713211382114       0.8328201413136745
1.1658799403322122       6                        304.66713211382114       0.7924774598760104
1.1658799403322122       11                       304.66713211382114       0.7217753793316747
1.1658799403322122       15.999999999999998       304.66713211382114       0.5829320593486456
1.1658799403322122       21                       304.66713211382114       0.29473699123984226
1.1658799403322122       25.999999999999996       304.66713211382114       7.982228079138395E-4
1.1658799403322122       30.999999999999996       304.66713211382114       0.4028323427376243
1.1658799403322122       36                       304.66713211382114       0.7507719983450725
1.1658799403322122       41                       304.66713211382114       0.8781262761457099
1.1658799403322122       45.99999999999999        304.66713211382114       0.9265052170537001
1.1676252695842064       0.9999999999999999       304.66713211382114       0.8408613067437547
1.1676252695842064       6                        304.66713211382114       0.8059789662275896
1.1676252695842064       11                       304.66713211382114       0.7467938927636633
1.1676252695842064       15.999999999999998       304.66713211382114       0.6348691210795155
1.1676252695842064       21                       304.66713211382114       0.4023806009149745
1.1676252695842064       25.999999999999996       304.66713211382114       0.039068112857501364
1.1676252695842064       30.999999999999996       304.66713211382114       0.2354555079191642
1.1676252695842064       36                       304.66713211382114       0.6726217171928157
1.1676252695842064       41                       304.66713211382114       0.8495082137166962
1.1676252695842064       45.99999999999999        304.66713211382114       0.9147463703558762
1.1693705988362009       0.9999999999999999       304.66713211382114       0.8478059260070989
1.1693705988362009       6                        304.66713211382114       0.8173439791613868
1.1693705988362009       11                       304.66713211382114       0.7671558133083416
1.1693705988362009       15.999999999999998       304.66713211382114       0.6756473356463045
1.1693705988362009       21                       304.66713211382114       0.4897741138036344
1.1693705988362009       25.999999999999996       304.66713211382114       0.13950382956271554
1.1693705988362009       30.999999999999996       304.66713211382114       0.08618817862409156
1.1693705988362009       36                       304.66713211382114       0.567273676525289
1.1693705988362009       41                       304.66713211382114       0.8108369734650692
1.1693705988362009       45.99999999999999        304.66713211382114       0.899415482787936
1.171115928088195        0.9999999999999999       304.66713211382114       0.8538529505561203
1.171115928088195        6                        304.66713211382114       0.8270137540824004
1.171115928088195        11                       304.66713211382114       0.7839564760717588
1.171115928088195        15.999999999999998       304.66713211382114       0.7080883932680001
1.171115928088195        21                       304.66713211382114       0.5588262743685636
1.171115928088195        25.999999999999996       304.66713211382114       0.25660351880039733
1.171115928088195        30.999999999999996       304.66713211382114       0.006137674638922779
1.171115928088195        36                       304.66713211382114       0.43194914398035045
1.171115928088195        41                       304.66713211382114       0.7583593775101672
1.171115928088195        45.99999999999999        304.66713211382114       0.8792832178172819
1.1728612573401895       0.9999999999999999       304.66713211382114       0.8591574239845984
1.1728612573401895       6                        304.66713211382114       0.8353206580016599
1.1728612573401895       11                       304.66713211382114       0.7979925310155869
1.1728612573401895       15.999999999999998       304.66713211382114       0.73425949063802
1.1728612573401895       21                       304.66713211382114       0.6131684866969557
1.1728612573401895       25.999999999999996       304.66713211382114       0.3644752906369881
1.1728612573401895       30.999999999999996       304.66713211382114       0.018503615452686056
1.1728612573401895       36                       304.66713211382114       0.27470662405742846
1.1728612573401895       41                       304.66713211382114       0.6872922038424598
1.1728612573401895       45.99999999999999        304.66713211382114       0.8526519401536066
1.1746065865921838       0.9999999999999999       304.66713211382114       0.8638416673434464
1.1746065865921838       6                        304.66713211382114       0.8425186979563751
1.1746065865921838       11                       304.66713211382114       0.8098516540800812
1.1746065865921838       15.999999999999998       304.66713211382114       0.7556613593554611
1.1746065865921838       21                       304.66713211382114       0.6562089061087352
