% Model:              SPR_attempt1.mph
% Version:            COMSOL 6.0.0.405
% Date:               Sep 2 2024, 11:54
% Table:              Table 1 - Global Evaluation 1
% in_rad                 h_BSA (nm)               freq (THz)               Reflectance, port 1 (1)
1.081                    53.99999999999999        304.66713211382114       0.9599348470024663
1.081                    54.99999999999999        304.66713211382114       0.9598777941284035
1.081                    56                       304.66713211382114       0.9598212936107382
1.081                    56.99999999999999        304.66713211382114       0.9597653393824759
1.081                    57.99999999999999        304.66713211382114       0.9597099218272793
1.081                    59                       304.66713211382114       0.9596550344913665
1.081                    60                       304.66713211382114       0.9596006624547149
1.082                    0.9999999999999999       304.66713211382114       0.9646123123180984
1.082                    1.9999999999999998       304.66713211382114       0.9644993461346504
1.082                    3                        304.66713211382114       0.9643877934171371
1.082                    3.9999999999999996       304.66713211382114       0.9642776303313045
1.082                    4.999999999999999        304.66713211382114       0.9641688370325224
1.082                    6                        304.66713211382114       0.9640614361764993
1.082                    7                        304.66713211382114       0.9639554061415135
1.082                    7.999999999999999        304.66713211382114       0.9638507241593602
1.082                    9                        304.66713211382114       0.9637473582176591
1.082                    9.999999999999998        304.66713211382114       0.9636453339483382
1.082                    11                       304.66713211382114       0.9635446135264655
1.082                    12                       304.66713211382114       0.9634451853365439
1.082                    12.999999999999998       304.66713211382114       0.9633470289808133
1.082                    14                       304.66713211382114       0.9632501344903575
1.082                    15                       304.66713211382114       0.9631544662127691
1.082                    15.999999999999998       304.66713211382114       0.9630600338953856
1.082                    16.999999999999996       304.66713211382114       0.9629667938559539
1.082                    18                       304.66713211382114       0.9628747196751185
1.082                    19                       304.66713211382114       0.962783828433205
1.082                    19.999999999999996       304.66713211382114       0.9626940781374834
1.082                    21                       304.66713211382114       0.9626054632162269
1.082                    22                       304.66713211382114       0.9625179471593724
1.082                    22.999999999999996       304.66713211382114       0.9624315262077131
1.082                    24                       304.66713211382114       0.962346179870369
1.082                    25                       304.66713211382114       0.9622618849779286
1.082                    25.999999999999996       304.66713211382114       0.9621786377779695
1.082                    26.999999999999996       304.66713211382114       0.9620964019078577
1.082                    28                       304.66713211382114       0.9620151558683451
1.082                    28.999999999999996       304.66713211382114       0.96193489102217
1.082                    30                       304.66713211382114       0.9618556004343972
1.082                    30.999999999999996       304.66713211382114       0.9617772764484855
1.082                    31.999999999999996       304.66713211382114       0.961699850149454
1.082                    33                       304.66713211382114       0.9616233569612647
1.082                    33.99999999999999        304.66713211382114       0.9615477644118483
1.082                    35                       304.66713211382114       0.9614730548364883
1.082                    36                       304.66713211382114       0.9613992123528043
1.082                    36.99999999999999        304.66713211382114       0.9613262228429791
1.082                    38                       304.66713211382114       0.9612540708064495
1.082                    39                       304.66713211382114       0.9611827350414172
1.082                    39.99999999999999        304.66713211382114       0.9611122180939144
1.082                    41                       304.66713211382114       0.9610424879120149
1.082                    42                       304.66713211382114       0.9609735330775675
1.082                    42.99999999999999        304.66713211382114       0.9609053453296094
1.082                    44                       304.66713211382114       0.9608379091528031
1.082                    45                       304.66713211382114       0.9607712111652583
1.082                    45.99999999999999        304.66713211382114       0.9607052430336034
1.082                    47                       304.66713211382114       0.960639982468069
1.082                    48                       304.66713211382114       0.960575438143861
1.082                    48.99999999999999        304.66713211382114       0.9605115383707671
1.082                    50                       304.66713211382114       0.9604483369377185
1.082                    50.99999999999999        304.66713211382114       0.9603857994034803
1.082                    51.99999999999999        304.66713211382114       0.9603239114355063
1.082                    53                       304.66713211382114       0.9602626680013949
1.082                    53.99999999999999        304.66713211382114       0.9602020473624749
1.082                    54.99999999999999        304.66713211382114       0.9601420484025704
1.082                    56                       304.66713211382114       0.9600826519168716
1.082                    56.99999999999999        304.66713211382114       0.9600238510281057
1.082                    57.99999999999999        304.66713211382114       0.9599656350748211
1.082                    59                       304.66713211382114       0.9599079965878229
1.082                    60                       304.66713211382114       0.9598509200055653
1.083                    0.9999999999999999       304.66713211382114       0.9651035569684034
1.083                    1.9999999999999998       304.66713211382114       0.964984554361587
1.083                    3                        304.66713211382114       0.9648669521782824
1.083                    3.9999999999999996       304.66713211382114       0.9647507406094921
1.083                    4.999999999999999        304.66713211382114       0.964635910273601
1.083                    6                        304.66713211382114       0.9645224940661773
1.083                    7                        304.66713211382114       0.9644104793578958
1.083                    7.999999999999999        304.66713211382114       0.9642998511306918
1.083                    9                        304.66713211382114       0.9641905843609989
1.083                    9.999999999999998        304.66713211382114       0.9640827099003043
1.083                    11                       304.66713211382114       0.9639761949378933
1.083                    12                       304.66713211382114       0.9638710324708787
1.083                    12.999999999999998       304.66713211382114       0.9637672056928608
1.083                    14                       304.66713211382114       0.9636647077449692
1.083                    15                       304.66713211382114       0.9635635052211484
1.083                    15.999999999999998       304.66713211382114       0.9634636106263733
1.083                    16.999999999999996       304.66713211382114       0.9633649826745029
1.083                    18                       304.66713211382114       0.9632675942680149
1.083                    19                       304.66713211382114       0.963171464968654
1.083                    19.999999999999996       304.66713211382114       0.963076552981659
1.083                    21                       304.66713211382114       0.9629828538657754
1.083                    22                       304.66713211382114       0.9628903308632959
1.083                    22.999999999999996       304.66713211382114       0.9627989807774348
1.083                    24                       304.66713211382114       0.9627087830047724
1.083                    25                       304.66713211382114       0.96261971391008
1.083                    25.999999999999996       304.66713211382114       0.9625317701748354
1.083                    26.999999999999996       304.66713211382114       0.9624449139145015
1.083                    28                       304.66713211382114       0.9623591242118853
1.083                    28.999999999999996       304.66713211382114       0.9622743905875947
1.083                    30                       304.66713211382114       0.9621907060170362
1.083                    30.999999999999996       304.66713211382114       0.9621080620284572
1.083                    31.999999999999996       304.66713211382114       0.9620263890228228
1.083                    33                       304.66713211382114       0.9619457212978381
1.083                    33.99999999999999        304.66713211382114       0.9618660255583152
1.083                    35                       304.66713211382114       0.9617872831608377
1.083                    36                       304.66713211382114       0.9617094771349551
1.083                    36.99999999999999        304.66713211382114       0.9616325926152859
1.083                    38                       304.66713211382114       0.9615566126890852
1.083                    39                       304.66713211382114       0.9614815150905615
1.083                    39.99999999999999        304.66713211382114       0.9614073020296632
1.083                    41                       304.66713211382114       0.9613339396012038
1.083                    42                       304.66713211382114       0.9612614154375113
1.083                    42.99999999999999        304.66713211382114       0.9611897209348229
1.083                    44                       304.66713211382114       0.961118838713869
1.083                    45                       304.66713211382114       0.9610487543120043
1.083                    45.99999999999999        304.66713211382114       0.9609794586760283
1.083                    47                       304.66713211382114       0.9609109281717371
1.083                    48                       304.66713211382114       0.9608431705679886
1.083                    48.99999999999999        304.66713211382114       0.9607761130461022
1.083                    50                       304.66713211382114       0.9607098086827252
1.083                    50.99999999999999        304.66713211382114       0.9606442217511104
1.083                    51.99999999999999        304.66713211382114       0.9605793370558623
1.083                    53                       304.66713211382114       0.9605151486367182
1.083                    53.99999999999999        304.66713211382114       0.9604516335955878
1.083                    54.99999999999999        304.66713211382114       0.96038878997723
1.083                    56                       304.66713211382114       0.9603265974397707
1.083                    56.99999999999999        304.66713211382114       0.9602650483447505
1.083                    57.99999999999999        304.66713211382114       0.9602041310248536
1.083                    59                       304.66713211382114       0.960143837081512
1.083                    60                       304.66713211382114       0.9600841502611648
1.084                    0.9999999999999999       304.66713211382114       0.9655665617991895
1.084                    1.9999999999999998       304.66713211382114       0.965442407520553
1.084                    3                        304.66713211382114       0.9653195681057174
1.084                    3.9999999999999996       304.66713211382114       0.9651980548972068
1.084                    4.999999999999999        304.66713211382114       0.9650778755341125
1.084                    6                        304.66713211382114       0.9649590788393262
1.084                    7                        304.66713211382114       0.9648416662963483
1.084                    7.999999999999999        304.66713211382114       0.9647256352071709
1.084                    9                        304.66713211382114       0.9646109716048447
1.084                    9.999999999999998        304.66713211382114       0.964497715380559
1.084                    11                       304.66713211382114       0.9643858419712151
1.084                    12                       304.66713211382114       0.964275351948585
1.084                    12.999999999999998       304.66713211382114       0.9641662347857496
1.084                    14                       304.66713211382114       0.9640584891237544
1.084                    15                       304.66713211382114       0.96395208600054
1.084                    15.999999999999998       304.66713211382114       0.9638470425876815
1.084                    16.999999999999996       304.66713211382114       0.9637433216272364
1.084                    18                       304.66713211382114       0.9636408972119944
1.084                    19                       304.66713211382114       0.9635397926978979
1.084                    19.999999999999996       304.66713211382114       0.9634399678037243
1.084                    21                       304.66713211382114       0.9633414203521184
1.084                    22                       304.66713211382114       0.963244114444019
1.084                    22.999999999999996       304.66713211382114       0.9631480483947897
1.084                    24                       304.66713211382114       0.9630532023527566
1.084                    25                       304.66713211382114       0.9629595530426562
1.084                    25.999999999999996       304.66713211382114       0.9628670982374316
1.084                    26.999999999999996       304.66713211382114       0.9627757992936984
1.084                    28                       304.66713211382114       0.962685636269709
1.084                    28.999999999999996       304.66713211382114       0.9625965976284211
1.084                    30                       304.66713211382114       0.9625086766705028
1.084                    30.999999999999996       304.66713211382114       0.9624218645342597
1.084                    31.999999999999996       304.66713211382114       0.9623360913404464
1.084                    33                       304.66713211382114       0.9622513906554484
1.084                    33.99999999999999        304.66713211382114       0.962167728699179
1.084                    35                       304.66713211382114       0.96208508615497
1.084                    36                       304.66713211382114       0.9620034452621059
1.084                    36.99999999999999        304.66713211382114       0.9619227906394345
1.084                    38                       304.66713211382114       0.9618431042609313
1.084                    39                       304.66713211382114       0.9617643629630221
1.084                    39.99999999999999        304.66713211382114       0.961686568829795
1.084                    41                       304.66713211382114       0.9616096862968567
1.084                    42                       304.66713211382114       0.9615337022211683
1.084                    42.99999999999999        304.66713211382114       0.9614586077278969
1.084                    44                       304.66713211382114       0.9613843838219056
1.084                    45                       304.66713211382114       0.9613110150933338
1.084                    45.99999999999999        304.66713211382114       0.9612384918521019
1.084                    47                       304.66713211382114       0.9611667892486262
1.084                    48                       304.66713211382114       0.961095914232241
1.084                    48.99999999999999        304.66713211382114       0.961025792971951
1.084                    50                       304.66713211382114       0.9609564778733495
1.084                    50.99999999999999        304.66713211382114       0.9608879320435811
1.084                    51.99999999999999        304.66713211382114       0.9608201394731767
1.084                    53                       304.66713211382114       0.9607530933494798
1.084                    53.99999999999999        304.66713211382114       0.9606867696756998
1.084                    54.99999999999999        304.66713211382114       0.9606211657447716
1.084                    56                       304.66713211382114       0.9605562601087688
1.084                    56.99999999999999        304.66713211382114       0.9604920444218898
1.084                    57.99999999999999        304.66713211382114       0.9604285060554127
1.084                    59                       304.66713211382114       0.9603656357612724
1.084                    60                       304.66713211382114       0.9603034165676106
1.085                    0.9999999999999999       304.66713211382114       0.9660029931936251
1.085                    1.9999999999999998       304.66713211382114       0.965874735037649
1.085                    3                        304.66713211382114       0.9657476137293253
1.085                    3.9999999999999996       304.66713211382114       0.9656216712118576
1.085                    4.999999999999999        304.66713211382114       0.9654969407485698
1.085                    6                        304.66713211382114       0.9653734945106824
1.085                    7                        304.66713211382114       0.9652513547966797
1.085                    7.999999999999999        304.66713211382114       0.9651305371941461
1.085                    9                        304.66713211382114       0.9650110440970668
1.085                    9.999999999999998        304.66713211382114       0.9648929292643439
1.085                    11                       304.66713211382114       0.9647761805979126
1.085                    12                       304.66713211382114       0.9646608100389391
1.085                    12.999999999999998       304.66713211382114       0.9645468167713638
1.085                    14                       304.66713211382114       0.9644342079807718
1.085                    15                       304.66713211382114       0.9643229619397093
1.085                    15.999999999999998       304.66713211382114       0.9642131029001754
1.085                    16.999999999999996       304.66713211382114       0.9641045997699742
1.085                    18                       304.66713211382114       0.9639974300629158
1.085                    19                       304.66713211382114       0.9638916226129278
1.085                    19.999999999999996       304.66713211382114       0.9637871403045771
1.085                    21                       304.66713211382114       0.9636839846506687
1.085                    22                       304.66713211382114       0.9635821219799247
1.085                    22.999999999999996       304.66713211382114       0.9634815532991744
1.085                    24                       304.66713211382114       0.9633822605849879
1.085                    25                       304.66713211382114       0.96328422193113
1.085                    25.999999999999996       304.66713211382114       0.9631874370349036
1.085                    26.999999999999996       304.66713211382114       0.96309186739442
1.085                    28                       304.66713211382114       0.9629974946131452
1.085                    28.999999999999996       304.66713211382114       0.9629043069489035
1.085                    30                       304.66713211382114       0.9628122985691523
1.085                    30.999999999999996       304.66713211382114       0.9627214607511101
1.085                    31.999999999999996       304.66713211382114       0.9626317238289706
1.085                    33                       304.66713211382114       0.9625431211090532
1.085                    33.99999999999999        304.66713211382114       0.9624556187368049
1.085                    35                       304.66713211382114       0.9623691970942903
1.085                    36                       304.66713211382114       0.962283837984323
1.085                    36.99999999999999        304.66713211382114       0.9621995258004611
1.085                    38                       304.66713211382114       0.9621162417378178
1.085                    39                       304.66713211382114       0.9620339619545163
1.085                    39.99999999999999        304.66713211382114       0.9619526886556269
1.085                    41                       304.66713211382114       0.9618723848454999
1.085                    42                       304.66713211382114       0.9617930368106076
1.085                    42.99999999999999        304.66713211382114       0.9617146355219238
1.085                    44                       304.66713211382114       0.9616371606184717
1.085                    45                       304.66713211382114       0.9615605959031877
1.085                    45.99999999999999        304.66713211382114       0.9614849311585204
1.085                    47                       304.66713211382114       0.961410140465025
1.085                    48                       304.66713211382114       0.9613362300594309
1.085                    48.99999999999999        304.66713211382114       0.9612631252260571
1.085                    50                       304.66713211382114       0.9611908777624713
1.085                    50.99999999999999        304.66713211382114       0.9611194497343267
1.085                    51.99999999999999        304.66713211382114       0.9610488243836942
1.085                    53                       304.66713211382114       0.9609789941290594
1.085                    53.99999999999999        304.66713211382114       0.9609099339468586
1.085                    54.99999999999999        304.66713211382114       0.9608416404664036
1.085                    56                       304.66713211382114       0.9607740911777901
1.085                    56.99999999999999        304.66713211382114       0.9607072770877481
1.085                    57.99999999999999        304.66713211382114       0.9606411846565212
1.085                    59                       304.66713211382114       0.96057580386405
1.085                    60                       304.66713211382114       0.9605111170132854
1.086                    0.9999999999999999       304.66713211382114       0.9664134682956923
1.086                    1.9999999999999998       304.66713211382114       0.9662823624980177
1.086                    3                        304.66713211382114       0.9661520979931859
1.086                    3.9999999999999996       304.66713211382114       0.9660227597746971
1.086                    4.999999999999999        304.66713211382114       0.9658944179706979
1.086                    6                        304.66713211382114       0.9657671777555229
1.086                    7                        304.66713211382114       0.9656410909600429
1.086                    7.999999999999999        304.66713211382114       0.965516199188436
1.086                    9                        304.66713211382114       0.9653925280558552
1.086                    9.999999999999998        304.66713211382114       0.9652701513095211
1.086                    11                       304.66713211382114       0.965149074755588
1.086                    12                       304.66713211382114       0.9650293265406565
1.086                    12.999999999999998       304.66713211382114       0.9649109199155054
1.086                    14                       304.66713211382114       0.9647938744677779
1.086                    15                       304.66713211382114       0.9646781792255682
1.086                    15.999999999999998       304.66713211382114       0.9645638685609234
1.086                    16.999999999999996       304.66713211382114       0.9644509202856025
1.086                    18                       304.66713211382114       0.9643393180334782
1.086                    19                       304.66713211382114       0.9642290982458215
1.086                    19.999999999999996       304.66713211382114       0.964120229032978
1.086                    21                       304.66713211382114       0.9640127173771665
1.086                    22                       304.66713211382114       0.9639065335224497
1.086                    22.999999999999996       304.66713211382114       0.9638016826233309
1.086                    24                       304.66713211382114       0.9636981498151197
1.086                    25                       304.66713211382114       0.9635959157915914
1.086                    25.999999999999996       304.66713211382114       0.9634949832129284
1.086                    26.999999999999996       304.66713211382114       0.9633953147895897
1.086                    28                       304.66713211382114       0.9632968944312864
1.086                    28.999999999999996       304.66713211382114       0.9631997111483689
1.086                    30                       304.66713211382114       0.9631037606581242
1.086                    30.999999999999996       304.66713211382114       0.9630090350260191
1.086                    31.999999999999996       304.66713211382114       0.9629154653990811
1.086                    33                       304.66713211382114       0.962823085385909
1.086                    33.99999999999999        304.66713211382114       0.9627318615528009
1.086                    35                       304.66713211382114       0.9626417744301634
1.086                    36                       304.66713211382114       0.962552805804866
1.086                    36.99999999999999        304.66713211382114       0.9624649402017253
1.086                    38                       304.66713211382114       0.9623781584178788
1.086                    39                       304.66713211382114       0.9622924362112437
1.086                    39.99999999999999        304.66713211382114       0.9622077761975193
1.086                    41                       304.66713211382114       0.9621241402183919
1.086                    42                       304.66713211382114       0.9620415142307029
1.086                    42.99999999999999        304.66713211382114       0.9619598892140757
1.086                    44                       304.66713211382114       0.961879243703748
1.086                    45                       304.66713211382114       0.961799560904755
1.086                    45.99999999999999        304.66713211382114       0.9617208302101962
1.086                    47                       304.66713211382114       0.9616430247969359
1.086                    48                       304.66713211382114       0.9615661503179918
1.086                    48.99999999999999        304.66713211382114       0.9614901313154653
1.086                    50                       304.66713211382114       0.9614150190643909
1.086                    50.99999999999999        304.66713211382114       0.9613407747227585
1.086                    51.99999999999999        304.66713211382114       0.9612673808671135
1.086                    53                       304.66713211382114       0.9611948292410218
1.086                    53.99999999999999        304.66713211382114       0.9611230938783112
1.086                    54.99999999999999        304.66713211382114       0.961052170837679
1.086                    56                       304.66713211382114       0.9609820366036276
1.086                    56.99999999999999        304.66713211382114       0.9609126816030978
1.086                    57.99999999999999        304.66713211382114       0.9608440914426568
1.086                    59                       304.66713211382114       0.9607762554086969
1.086                    60                       304.66713211382114       0.9607091550886943
1.087                    0.9999999999999999       304.66713211382114       0.966797634782003
1.087                    1.9999999999999998       304.66713211382114       0.966665200759976
1.087                    3                        304.66713211382114       0.9665331633081526
1.087                    3.9999999999999996       304.66713211382114       0.9664016668101139
1.087                    4.999999999999999        304.66713211382114       0.9662708329060931
1.087                    6                        304.66713211382114       0.9661408123103054
1.087                    7                        304.66713211382114       0.9660116976770317
1.087                    7.999999999999999        304.66713211382114       0.9658835666022247
1.087                    9                        304.66713211382114       0.9657564767488113
1.087                    9.999999999999998        304.66713211382114       0.9656305296231656
1.087                    11                       304.66713211382114       0.965505755901243
1.087                    12                       304.66713211382114       0.9653822060757583
1.087                    12.999999999999998       304.66713211382114       0.9652599129739992
1.087                    14                       304.66713211382114       0.9651389134539159
1.087                    15                       304.66713211382114       0.9650192117236827
1.087                    15.999999999999998       304.66713211382114       0.964900856088181
1.087                    16.999999999999996       304.66713211382114       0.964783836728031
1.087                    18                       304.66713211382114       0.964668146687939
1.087                    19                       304.66713211382114       0.9645538326866149
1.087                    19.999999999999996       304.66713211382114       0.9644408706147706
1.087                    21                       304.66713211382114       0.964329275131192
1.087                    22                       304.66713211382114       0.9642190224686604
1.087                    22.999999999999996       304.66713211382114       0.9641101237207466
1.087                    24                       304.66713211382114       0.9640025688173945
1.087                    25                       304.66713211382114       0.9638963425511992
1.087                    25.999999999999996       304.66713211382114       0.9637914518276045
1.087                    26.999999999999996       304.66713211382114       0.9636878618489833
1.087                    28                       304.66713211382114       0.9635855598080163
1.087                    28.999999999999996       304.66713211382114       0.9634845365665985
1.087                    30                       304.66713211382114       0.963384790237119
1.087                    30.999999999999996       304.66713211382114       0.9632863144649109
1.087                    31.999999999999996       304.66713211382114       0.9631890419336154
1.087                    33                       304.66713211382114       0.9630930072251653
1.087                    33.99999999999999        304.66713211382114       0.9629981779228622
1.087                    35                       304.66713211382114       0.9629045352448741
1.087                    36                       304.66713211382114       0.962812061462252
1.087                    36.99999999999999        304.66713211382114       0.9627207416636488
1.087                    38                       304.66713211382114       0.9626305566873263
1.087                    39                       304.66713211382114       0.9625414822343762
1.087                    39.99999999999999        304.66713211382114       0.9624535216718437
1.087                    41                       304.66713211382114       0.9623666359952175
1.087                    42                       304.66713211382114       0.962280811114681
1.087                    42.99999999999999        304.66713211382114       0.9621960382299346
1.087                    44                       304.66713211382114       0.9621122950563473
1.087                    45                       304.66713211382114       0.9620295644234204
1.087                    45.99999999999999        304.66713211382114       0.9619478355049608
1.087                    47                       304.66713211382114       0.9618670807647897
1.087                    48                       304.66713211382114       0.9617873054260033
1.087                    48.99999999999999        304.66713211382114       0.9617084334505153
1.087                    50                       304.66713211382114       0.9616305156988697
1.087                    50.99999999999999        304.66713211382114       0.96155351256895
1.087                    51.99999999999999        304.66713211382114       0.9614774060733801
1.087                    53                       304.66713211382114       0.9614021873872174
1.087                    53.99999999999999        304.66713211382114       0.9613278297002307
1.087                    54.99999999999999        304.66713211382114       0.9612543286006896
1.087                    56                       304.66713211382114       0.9611816596373773
1.087                    56.99999999999999        304.66713211382114       0.9611098127342531
1.087                    57.99999999999999        304.66713211382114       0.9610387727098904
1.087                    59                       304.66713211382114       0.9609685282391188
1.087                    60                       304.66713211382114       0.9608990602184629
